TimeElapsed,CumulativeReward
33.0,2.68265
33.0,3.961604
33.0,3.578125
35.0,15.363891
33.0,2.306534
34.0,3.354815
33.0,4.920604
34.0,11.108423
34.0,17.856253
33.0,2.23518
33.0,3.746371
33.0,5.225001
33.0,10.359049
34.0,16.208826
34.0,2.010104
33.0,2.516867
34.0,4.016102
34.0,8.117831
34.0,19.470692
34.0,2.115323
33.0,3.579297
33.0,4.940201
33.0,8.043513
34.0,26.566671
33.0,1.799517
33.0,4.166667
33.0,6.697369
34.0,10.096192
34.0,44.623083
33.0,2.149728
33.0,3.183572
33.0,5.062565
33.0,9.484547
34.0,17.118464
33.0,2.01901
34.0,4.220889
33.0,3.6892
36.0,4.8865
35.0,22.312248
34.0,2.642056
34.0,3.45
36.0,5.135417
38.0,6.266876
36.0,16.875809
34.0,2.258823
33.0,3.156028
33.0,6.605129
34.0,6.808164
34.0,18.96441
33.0,2.164305
35.0,3.007192
34.0,4.155702
34.0,8.44762
35.0,24.262226
37.0,2.102145
37.0,3.739184
33.0,6.645807
42.0,6.439874
34.0,18.836669
36.0,1.976031
35.0,3.285037
33.0,6.398743
33.0,7.536958
37.0,11.285395
37.0,2.611765
34.0,4.001271
34.0,6.557238
34.0,20.103707
34.0,19.944448
35.0,1.841176
33.0,3.208273
33.0,5.251064
37.0,11.04227
35.0,14.694597
38.0,2.371512
36.0,3.922594
34.0,6.325317
34.0,8.077521
40.0,22.838779
37.0,1.536184
38.0,1.863457
34.0,2.772816
38.0,3.133803
35.0,4.044635
36.0,1.555654
35.0,1.801937
34.0,2.467656
38.0,3.117958
34.0,3.352045
36.0,1.562832
36.0,2.090159
35.0,1.967263
34.0,3.842562
40.0,2.318911
34.0,1.692558
35.0,1.782692
35.0,2.358333
35.0,2.937919
35.0,4.182379
41.0,1.780575
35.0,2.018441
34.0,2.267232
40.0,2.13244
40.0,3.934034
34.0,1.524289
37.0,1.964377
34.0,2.37971
34.0,3.147163
35.0,3.6976
36.0,1.74218
35.0,2.139189
34.0,2.189863
37.0,2.865563
34.0,4.158772
35.0,1.610609
33.0,2.359249
37.0,2.412573
35.0,3.238406
37.0,4.714493
34.0,1.555088
34.0,1.89975
37.0,2.21105
35.0,3.514231
34.0,3.387594
35.0,1.79372
37.0,1.735934
34.0,2.563609
43.0,3.371642
37.0,3.949367
38.0,1.940506
38.0,1.972308
33.0,3.688
40.0,4.747059
34.0,5.767817
36.0,1.63913
34.0,2.019221
34.0,2.422353
35.0,5.15573
41.0,6.953379
39.0,1.870792
38.0,2.299433
34.0,2.499701
36.0,3.082927
34.0,4.820298
37.0,1.752619
38.0,2.068602
34.0,2.89402
38.0,3.130986
40.0,7.727409
36.0,1.825854
38.0,2.596914
35.0,3.77439
38.0,2.844079
37.0,4.388533
36.0,1.661238
37.0,2.206061
34.0,2.802922
34.0,3.780488
39.0,8.262206
34.0,1.678009
37.0,2.75209
38.0,3.193907
36.0,2.750321
37.0,6.007693
36.0,1.874752
38.0,1.864938
36.0,2.251397
37.0,2.989761
35.0,4.348402
37.0,2.214917
36.0,1.930555
34.0,2.114973
33.0,4.286036
38.0,5.144271
37.0,1.817518
34.0,2.145405
37.0,2.62764
34.0,5.216316
37.0,8.270314
34.0,2.03812
40.0,2.651724
37.0,2.815359
34.0,4.148035
38.0,4.522749
40.0,1.871782
39.0,2.701266
38.0,3.142756
35.0,4.554717
37.0,5.775288
34.0,1.833985
34.0,2.117158
37.0,2.502102
34.0,4.071552
42.0,5.577096
37.0,2.031854
39.0,2.737821
37.0,2.226667
34.0,4.508019
40.0,7.100001
34.0,1.89925
36.0,1.862716
39.0,2.748232
36.0,2.780583
34.0,7.049661
39.0,1.734279
34.0,1.63303
37.0,2.0
36.0,2.059474
36.0,2.245125
34.0,1.528289
40.0,1.723239
38.0,2.198352
34.0,2.382029
34.0,3.050865
34.0,1.391494
34.0,1.688167
37.0,2.062797
34.0,2.342407
38.0,1.814806
36.0,1.436575
41.0,1.681481
38.0,1.85665
43.0,2.566972
35.0,2.523636
38.0,1.6
38.0,1.621315
34.0,1.645538
38.0,2.357184
37.0,2.211878
42.0,1.617873
37.0,1.55011
34.0,1.919697
34.0,2.398251
34.0,3.772065
41.0,1.592377
34.0,1.898504
38.0,2.108267
34.0,2.337536
34.0,2.944595
37.0,1.549227
38.0,2.144444
36.0,2.295467
34.0,2.872517
39.0,3.048621
34.0,1.401461
34.0,1.977692
43.0,1.890274
37.0,2.19011
34.0,3.73253
34.0,1.547461
34.0,2.095213
38.0,2.513855
34.0,2.721656
35.0,2.578528
34.0,1.530702
34.0,1.612641
40.0,1.855419
38.0,3.286861
36.0,2.735897
34.0,1.649541
41.0,2.147838
37.0,2.436578
38.0,2.472619
33.0,3.769231
35.0,1.678753
39.0,1.763723
34.0,2.376812
37.0,2.594154
34.0,3.814404
36.0,1.668203
38.0,2.043045
35.0,2.073351
38.0,3.191786
35.0,3.153901
39.0,1.464957
38.0,1.691608
36.0,2.402632
34.0,3.423774
34.0,4.47907
40.0,1.622449
37.0,1.993059
34.0,2.2983
37.0,2.89
34.0,2.951014
37.0,1.681481
38.0,2.044764
34.0,2.551988
37.0,2.365318
38.0,4.082251
35.0,1.795652
38.0,2.224654
38.0,2.52697
38.0,2.733013
41.0,3.763158
36.0,1.524726
39.0,1.562889
37.0,2.773871
37.0,2.447929
34.0,2.786731
37.0,1.551549
41.0,1.872772
38.0,2.173297
34.0,3.297786
34.0,3.586328
41.0,1.650459
42.0,1.854433
35.0,2.3875
40.0,3.644269
38.0,3.099649
35.0,1.427368
37.0,1.681438
38.0,2.314245
42.0,3.038966
35.0,3.56211
34.0,1.663825
36.0,1.675463
38.0,2.219114
35.0,2.82918
38.0,3.280952
35.0,1.905012
37.0,1.86642
34.0,1.870471
37.0,3.733871
34.0,5.447542
34.0,1.502386
35.0,1.768899
39.0,2.284225
34.0,2.565031
34.0,3.387687
32.0,1.392308
33.0,1.394595
37.0,1.449045
36.0,2.149459
37.0,2.522356
37.0,1.367146
38.0,1.574554
35.0,1.444374
37.0,2.31733
33.0,1.571619
40.0,1.427215
36.0,1.678654
38.0,1.804843
34.0,1.59618
37.0,2.534441
34.0,1.305411
33.0,1.525764
35.0,1.490497
41.0,1.975897
34.0,2.485075
34.0,1.438266
38.0,1.451277
35.0,1.600225
34.0,1.868642
32.0,2.039791
36.0,1.360123
33.0,1.63
39.0,1.615611
33.0,2.156639
35.0,2.214404
38.0,1.306413
33.0,1.737116
33.0,1.577728
40.0,1.838631
39.0,2.620124
36.0,1.543172
36.0,1.637671
33.0,1.784615
38.0,1.956633
33.0,2.186575
32.0,1.59417
33.0,1.689302
34.0,1.694884
33.0,2.08153
37.0,2.079045
33.0,1.303607
39.0,1.816505
39.0,1.648853
36.0,2.148378
33.0,2.239106
36.0,1.290457
33.0,1.711241
35.0,1.968031
32.0,2.190385
36.0,2.043947
33.0,1.454681
32.0,1.753207
33.0,1.954707
35.0,1.826829
36.0,2.616409
35.0,1.537802
33.0,1.878412
35.0,1.780529
33.0,1.953964
37.0,2.448521
36.0,1.562222
36.0,1.594607
41.0,1.876179
33.0,2.193681
32.0,2.278028
35.0,1.460684
37.0,1.66129
39.0,1.923426
34.0,1.773923
36.0,2.127957
33.0,1.472318
34.0,1.754157
35.0,2.003617
36.0,2.16376
33.0,2.535152
33.0,1.397297
34.0,1.629773
37.0,1.77201
34.0,2.097067
34.0,2.344828
33.0,1.436575
35.0,1.65344
34.0,1.904511
36.0,2.629193
32.0,2.331519
33.0,1.419538
33.0,1.698364
32.0,2.162772
33.0,2.04357
33.0,2.554711
36.0,1.581879
35.0,1.66682
38.0,1.950636
34.0,2.382267
34.0,2.611728
39.0,1.379545
33.0,1.665899
37.0,1.753444
32.0,2.091223
37.0,2.367919
33.0,1.443737
33.0,1.595281
32.0,1.910777
37.0,2.100802
35.0,2.595706
34.0,1.470386
37.0,1.458422
33.0,1.946819
35.0,2.428529
35.0,2.320798
36.0,1.485529
38.0,1.692075
33.0,1.96199
33.0,2.278249
36.0,2.983959
35.0,1.580357
36.0,1.576615
36.0,2.117204
39.0,2.769903
36.0,2.273521
30.0,1.378099
30.0,1.538242
30.0,1.46282
32.0,1.545916
31.0,1.752619
30.0,1.2988
30.0,1.486853
30.0,1.631663
32.0,1.832195
32.0,1.958629
33.0,1.316935
32.0,1.655046
34.0,1.355624
29.0,1.583296
33.0,1.77512
34.0,1.331174
29.0,1.729245
32.0,1.477039
29.0,1.713817
30.0,2.007772
30.0,1.281151
30.0,1.344581
34.0,1.508677
37.0,1.844363
30.0,1.645309
36.0,1.292829
34.0,1.581879
39.0,1.598655
31.0,1.708899
30.0,2.496407
35.0,1.34501
32.0,1.608126
31.0,1.591256
32.0,1.910301
30.0,2.512387
30.0,1.523581
30.0,1.582774
31.0,1.640639
31.0,1.584787
31.0,1.800241
30.0,1.463753
35.0,1.504555
31.0,1.610158
32.0,1.600225
29.0,2.410234
32.0,1.26437
35.0,1.494816
32.0,1.405637
31.0,1.699301
32.0,1.88875
30.0,1.369959
33.0,1.42395
34.0,1.674537
30.0,2.051443
30.0,1.819465
30.0,1.358402
30.0,1.540749
33.0,1.860837
31.0,1.81165
33.0,2.348997
31.0,1.37835
35.0,1.501515
35.0,1.746099
30.0,1.844118
35.0,2.189315
30.0,1.421008
30.0,1.381405
30.0,1.625909
34.0,1.677083
32.0,1.980977
30.0,1.543392
34.0,1.488793
30.0,1.642369
39.0,1.902757
30.0,2.374277
31.0,1.348367
30.0,1.574387
32.0,1.587696
31.0,1.958163
33.0,2.184657
30.0,1.435232
31.0,1.645309
36.0,1.502603
35.0,1.77494
35.0,1.856404
31.0,1.369959
30.0,1.459275
31.0,1.690487
31.0,2.163587
32.0,1.892519
33.0,1.514192
32.0,1.72
33.0,1.696028
33.0,1.697902
31.0,1.992288
35.0,1.31996
30.0,1.309438
35.0,1.547357
30.0,2.054737
30.0,2.022135
30.0,1.507174
36.0,1.448195
33.0,1.831707
30.0,2.13531
30.0,1.873945
34.0,1.378969
38.0,1.54702
35.0,1.692093
33.0,1.893017
34.0,2.630435
30.0,1.201533
32.0,1.344603
32.0,1.934937
31.0,1.739336
30.0,1.578747
31.0,1.461194
34.0,1.728538
33.0,1.628182
34.0,1.957761
34.0,2.176965
31.0,1.291036
33.0,1.575278
31.0,1.77482
30.0,1.732783
31.0,1.955216
35.0,1.263261
36.0,1.338618
36.0,1.412159
31.0,1.445435
31.0,1.728706
31.0,1.370165
31.0,1.471092
33.0,1.6325
32.0,1.511765
31.0,1.837164
35.0,1.442161
31.0,1.425263
32.0,1.40334
36.0,1.495032
30.0,1.750356
33.0,1.416981
38.0,1.429536
31.0,1.617873
33.0,1.391494
33.0,2.073545
35.0,1.34501
34.0,1.350511
31.0,1.456077
32.0,1.336032
35.0,1.593483
31.0,1.346436
31.0,1.561641
34.0,1.628474
31.0,1.993814
37.0,1.798068
33.0,1.492872
33.0,1.483871
32.0,1.507174
36.0,1.59955
31.0,1.539648
32.0,1.415094
32.0,1.632574
35.0,1.624263
35.0,1.929545
33.0,1.688605
35.0,1.411111
35.0,1.324242
32.0,1.599775
31.0,1.597522
37.0,2.113369
31.0,1.383884
31.0,1.468951
34.0,1.587892
32.0,1.766587
40.0,1.8375
36.0,1.256974
33.0,1.45138
32.0,1.95598
31.0,1.770813
35.0,2.261625
35.0,1.263976
32.0,1.429263
35.0,1.827317
32.0,1.661521
36.0,2.10615
34.0,1.253137
34.0,1.46887
37.0,1.520742
38.0,1.689302
37.0,2.12938
32.0,1.537143
34.0,1.580804
34.0,1.571938
32.0,1.460554
34.0,1.923174
32.0,1.455437
36.0,1.404593
33.0,1.537582
34.0,1.908291
32.0,2.087268
32.0,1.287674
33.0,1.349388
34.0,1.590359
37.0,1.538766
35.0,1.573497
35.0,1.298802
32.0,1.408559
35.0,1.569111
32.0,2.045026
31.0,2.461721
34.0,1.396258
33.0,1.437076
35.0,1.374639
36.0,1.796618
31.0,2.2
36.0,1.344603
35.0,1.392116
31.0,1.529759
38.0,1.530921
32.0,1.957143
32.0,1.379132
36.0,1.471949
34.0,1.696037
34.0,1.862222
35.0,2.176776
32.0,1.290239
32.0,1.365914
36.0,1.627727
32.0,1.937468
32.0,1.89725
34.0,1.253529
38.0,1.552539
33.0,1.544053
34.0,1.678241
40.0,2.127688
34.0,1.419118
33.0,1.532895
33.0,1.71171
38.0,1.403542
32.0,1.69
34.0,1.450213
31.0,1.576562
35.0,1.483262
35.0,1.933924
33.0,1.609481
35.0,1.264891
33.0,1.519432
34.0,1.692791
31.0,1.579018
35.0,2.237604
32.0,1.365092
35.0,1.283532
33.0,1.395426
39.0,1.466453
33.0,1.770574
37.0,1.260039
37.0,1.425684
34.0,1.354192
36.0,1.71831
34.0,1.60518
33.0,1.186095
35.0,1.294212
34.0,1.591011
37.0,1.524945
34.0,1.542951
36.0,1.284524
33.0,1.319115
37.0,1.350204
39.0,1.616364
33.0,1.446072
38.0,1.339918
36.0,1.397083
33.0,1.475322
35.0,1.339918
33.0,1.422947
33.0,1.278571
35.0,1.468522
38.0,1.486422
33.0,1.536483
32.0,1.517429
32.0,1.504348
33.0,1.406889
33.0,1.404802
36.0,1.509761
32.0,1.699533
34.0,1.20499
37.0,1.288072
34.0,1.545916
34.0,1.338289
38.0,1.702804
37.0,1.330364
38.0,1.288645
32.0,1.36694
37.0,1.441015
33.0,1.94264
39.0,1.247162
32.0,1.352352
32.0,1.519214
34.0,1.30342
33.0,1.445223
38.0,1.321414
39.0,1.414675
32.0,1.645434
37.0,1.492441
32.0,1.581432
40.0,1.365298
38.0,1.405439
36.0,1.367967
33.0,1.274257
39.0,1.560976
35.0,1.255686
38.0,1.222674
35.0,1.429684
32.0,1.540969
35.0,1.547797
38.0,1.320808
35.0,1.212717
33.0,1.46282
32.0,1.53136
35.0,1.354397
32.0,1.356646
32.0,1.488362
38.0,1.366119
36.0,1.335497
33.0,1.769065
33.0,1.310843
34.0,1.300802
34.0,1.399167
39.0,1.47094
32.0,1.550664
36.0,1.419078
35.0,1.422269
37.0,1.415723
36.0,1.493723
37.0,1.573661
33.0,1.30481
32.0,1.554989
37.0,1.513508
36.0,1.626196
36.0,1.85197
34.0,1.305812
38.0,1.291036
33.0,1.291036
36.0,1.343293
33.0,1.526477
36.0,1.32404
36.0,1.429263
40.0,1.387164
34.0,1.674305
37.0,1.948223
32.0,1.369547
38.0,1.396042
36.0,1.48043
36.0,1.342973
34.0,1.453945
37.0,1.310241
35.0,1.411297
33.0,1.599324
35.0,1.390249
34.0,1.644266
34.0,1.328687
38.0,1.390852
34.0,1.325101
33.0,1.688372
37.0,1.377686
35.0,1.331846
33.0,1.326465
33.0,1.334483
39.0,1.331376
32.0,1.46453
36.0,1.263189
34.0,1.639726
33.0,1.695804
33.0,1.466381
35.0,1.484483
35.0,13.541252
33.0,18.047544
38.0,5.920119
33.0,10.499031
35.0,15.402859
29.0,12.39326
33.0,9.551353
30.0,5.868824
33.0,12.480954
34.0,13.532532
29.0,6.447098
31.0,15.998553
31.0,12.708048
29.0,7.451799
34.0,5.031283
29.0,6.722369
34.0,14.393509
33.0,14.559742
31.0,5.577529
31.0,13.433335
30.0,14.020272
35.0,4.54455
30.0,8.823968
35.0,10.566992
30.0,6.323603
29.0,48.420841
37.0,70.523541
30.0,85.62668
31.0,87.350014
34.0,68.052951
34.0,49.09566
38.0,79.328584
34.0,74.40001
35.0,72.025011
30.0,76.593345
35.0,77.513345
30.0,81.907156
34.0,87.264299
30.0,87.815398
33.0,91.530783
34.0,90.830783
30.0,83.150013
30.0,75.260012
30.0,66.505273
30.0,95.300014
34.0,75.018761
33.0,81.093346
31.0,74.268761
35.0,83.071441
36.0,62.555565
36.0,91.850014
33.0,88.250013
37.0,78.593763
30.0,98.866681
34.0,85.984628
33.0,54.131826
31.0,85.84287
35.0,67.588246
30.0,81.420013
34.0,93.761552
30.0,74.640012
30.0,84.106679
32.0,100.000015
31.0,98.425016
35.0,98.900015
33.0,69.917657
33.0,86.514299
33.0,93.361552
30.0,82.08668
31.0,87.021442
30.0,73.100011
34.0,93.938476
30.0,89.792321
32.0,95.008348
30.0,92.938476
34.0,74.581262
34.0,88.538475
30.0,94.375014
38.0,86.264299
31.0,87.707156
30.0,81.100012
34.0,96.291681
35.0,86.214299
33.0,88.776937
32.0,94.350014
31.0,86.942871
30.0,74.635305
31.0,100.000015
35.0,97.066682
36.0,72.352952
33.0,91.057157
34.0,85.185727
34.0,86.028584
32.0,83.600012
34.0,83.907156
33.0,75.806262
31.0,85.985727
31.0,74.094129
32.0,91.007706
30.0,92.1643
31.0,63.147378
31.0,92.569245
32.0,95.307707
31.0,94.48463
31.0,78.386679
33.0,87.12309
31.0,88.376937
30.0,88.515398
30.0,92.492321
30.0,80.113345
34.0,70.850011
33.0,80.042869
39.0,88.435728
30.0,98.900015
32.0,88.746167
32.0,88.930782
34.0,81.421441
33.0,89.307706
31.0,100.000015
34.0,97.783348
36.0,74.766678
35.0,88.969244
34.0,86.471441
31.0,82.864298
31.0,83.050013
31.0,5.396757
30.0,9.267828
32.0,16.373137
30.0,16.802988
31.0,46.400008
31.0,6.942569
34.0,18.065003
34.0,22.924004
35.0,31.054291
35.0,37.91035
36.0,5.77184
30.0,19.692985
36.0,9.216668
34.0,21.760003
33.0,17.36308
33.0,6.007739
34.0,15.263891
34.0,37.790631
39.0,16.876926
31.0,31.805411
33.0,6.262577
33.0,7.176553
32.0,10.557283
31.0,15.416441
31.0,45.119237
35.0,18.753336
30.0,58.078956
31.0,89.485727
32.0,85.676936
34.0,100.000015
32.0,15.991307
35.0,51.031825
35.0,91.953861
31.0,90.946168
33.0,97.816682
35.0,17.050003
35.0,38.164521
36.0,77.926679
31.0,85.550014
31.0,96.508348
33.0,25.926194
35.0,56.305009
31.0,66.00001
32.0,87.935728
32.0,97.425014
31.0,9.892662
31.0,46.264007
31.0,96.808348
34.0,90.242871
35.0,97.333349
31.0,14.082897
36.0,64.866676
37.0,93.715399
32.0,100.000015
30.0,100.000015
31.0,16.410147
32.0,78.593345
34.0,71.341188
32.0,100.000015
32.0,94.615399
31.0,19.03667
31.0,75.118761
38.0,67.344454
31.0,100.000015
32.0,100.000015
34.0,10.862002
36.0,60.842114
31.0,70.105893
33.0,99.725015
31.0,83.54287
35.0,14.622371
33.0,43.403711
33.0,93.438476
36.0,81.850012
31.0,100.000015
32.0,18.457146
33.0,70.417658
34.0,88.192871
32.0,87.907157
33.0,100.000015
33.0,13.263858
32.0,68.205892
35.0,89.746168
34.0,77.406678
36.0,93.183348
33.0,16.20435
35.0,77.981262
32.0,92.692322
39.0,100.000015
32.0,72.282364
31.0,21.209263
35.0,54.457152
31.0,99.708349
35.0,93.95386
30.0,96.183348
32.0,17.012906
32.0,75.018761
31.0,99.533349
31.0,94.307707
32.0,95.200015
31.0,25.746516
32.0,71.558834
34.0,84.714299
31.0,100.000015
31.0,97.091681
39.0,22.202004
33.0,76.118762
34.0,100.000015
32.0,88.835728
32.0,100.000015
33.0,25.541864
35.0,71.741187
30.0,91.500014
35.0,100.000015
30.0,95.776938
35.0,14.563516
31.0,66.65001
31.0,72.200011
31.0,87.884629
31.0,100.000015
31.0,37.562075
36.0,84.720013
36.0,93.500015
35.0,98.500015
31.0,100.000015
34.0,2.609568
34.0,3.438637
34.0,4.645455
33.0,11.217349
31.0,11.915386
33.0,2.073615
33.0,3.043448
35.0,8.800835
32.0,9.257523
35.0,18.27581
34.0,2.875497
35.0,3.937815
35.0,8.350001
36.0,22.474513
35.0,20.809094
36.0,2.348851
33.0,3.740161
34.0,6.154218
31.0,18.116132
37.0,11.856524
32.0,2.262465
31.0,3.495
31.0,6.295063
33.0,7.775736
32.0,10.270299
34.0,2.392442
36.0,6.79079
37.0,8.766668
31.0,48.525007
34.0,29.113518
32.0,2.966102
32.0,5.853489
34.0,11.969233
33.0,47.088006
35.0,79.878584
31.0,2.763754
37.0,6.680795
30.0,14.002534
33.0,21.635297
31.0,56.290484
30.0,2.579755
31.0,3.915126
30.0,21.374513
30.0,24.527663
30.0,76.433345
31.0,3.400376
30.0,6.609151
31.0,10.906124
31.0,50.443485
30.0,71.358833
31.0,3.204317
31.0,4.845545
31.0,9.570911
30.0,73.125011
30.0,87.838475
30.0,3.29707
30.0,7.116439
30.0,22.613729
31.0,31.858828
30.0,81.893346
30.0,2.633333
31.0,5.434783
30.0,24.514897
30.0,90.815398
30.0,90.530783
31.0,3.683666
31.0,5.167709
31.0,12.89524
31.0,58.042114
30.0,64.822232
31.0,3.183214
31.0,7.110275
30.0,27.651224
30.0,50.731825
31.0,67.705566
30.0,3.741129
31.0,8.902565
31.0,18.263937
30.0,67.111775
31.0,98.533348
30.0,3.948945
31.0,6.602565
31.0,17.35469
29.0,70.958834
31.0,82.650012
30.0,3.498473
30.0,8.775425
31.0,27.310004
29.0,34.935489
31.0,85.335727
30.0,2.825574
31.0,7.865415
31.0,10.222859
30.0,56.823818
29.0,79.053346
31.0,4.292793
30.0,5.859303
32.0,23.584448
31.0,71.364717
31.0,81.880013
31.0,3.300368
31.0,11.191754
30.0,20.46667
31.0,83.093347
31.0,92.35386
30.0,3.789796
31.0,13.489026
30.0,45.620007
30.0,59.647377
30.0,94.238475
30.0,3.5
31.0,9.40182
31.0,25.351167
31.0,60.275009
30.0,93.376937
30.0,3.474145
30.0,7.08207
32.0,32.41177
30.0,78.280012
30.0,94.492322
30.0,3.886667
30.0,8.558334
30.0,17.451565
30.0,87.307705
30.0,74.687512
30.0,1.869727
29.0,2.305398
30.0,4.421199
29.0,4.504206
30.0,4.713726
30.0,1.87203
30.0,3.17331
29.0,3.13156
29.0,4.27973
30.0,9.087932
30.0,1.800726
30.0,2.242897
29.0,3.517692
30.0,4.324091
30.0,7.700736
29.0,1.835208
30.0,2.106952
29.0,3.528185
29.0,4.106522
30.0,8.501614
30.0,1.757143
29.0,1.776739
30.0,2.910702
29.0,4.51831
29.0,7.653678
30.0,2.120911
29.0,2.531515
30.0,3.436882
29.0,6.85839
29.0,6.824325
30.0,2.038482
31.0,2.010104
29.0,4.02146
29.0,9.143591
29.0,6.286336
30.0,1.8975
29.0,2.534441
29.0,4.136404
30.0,5.444809
30.0,8.261112
30.0,1.877171
29.0,3.091549
30.0,4.938694
29.0,8.668034
30.0,8.1938
30.0,1.785817
30.0,2.726752
29.0,3.970639
30.0,11.234022
30.0,17.209234
30.0,1.956633
29.0,3.818033
30.0,4.35
29.0,9.152993
30.0,14.922859
30.0,1.685383
29.0,2.900333
29.0,4.618572
29.0,7.136987
30.0,8.366143
29.0,1.980977
30.0,3.31845
29.0,3.44981
29.0,7.84091
31.0,22.146003
29.0,2.129459
30.0,3.154093
30.0,4.280996
29.0,12.786048
30.0,21.454905
29.0,2.165761
30.0,2.668553
30.0,5.120726
30.0,7.427339
30.0,23.435559
29.0,2.610217
30.0,3.452852
29.0,5.869187
30.0,9.126497
31.0,20.718871
29.0,2.158082
30.0,3.269091
29.0,5.946155
29.0,11.07447
30.0,31.263894
29.0,2.419591
30.0,3.1825
29.0,7.349287
30.0,7.569066
30.0,23.493482
29.0,2.117158
30.0,2.839344
29.0,3.910504
30.0,12.232586
30.0,12.527275
30.0,1.735613
29.0,3.656349
29.0,5.189894
30.0,8.536801
30.0,18.014519
30.0,1.916583
29.0,3.741129
29.0,4.937
31.0,10.002779
30.0,19.063796
29.0,2.337536
30.0,3.297794
28.0,7.47698
30.0,9.213914
30.0,27.851224
29.0,2.472917
30.0,2.233333
29.0,5.256384
30.0,6.142332
30.0,26.441864
30.0,2.153533
30.0,3.032759
30.0,5.569102
29.0,8.655739
30.0,17.27097
30.0,2.267135
30.0,4.034764
30.0,4.095238
30.0,10.014152
30.0,18.324141
31.0,1.512391
31.0,1.773923
30.0,2.372254
30.0,3.236101
31.0,2.337249
30.0,1.569555
31.0,1.872277
30.0,2.310826
31.0,2.400877
31.0,3.140426
31.0,1.586771
31.0,1.509368
30.0,1.84914
31.0,2.195879
30.0,2.626087
31.0,1.62984
30.0,2.077778
31.0,1.918342
30.0,2.919398
31.0,3.36306
30.0,1.635388
31.0,1.957506
30.0,2.189863
30.0,2.898667
31.0,3.353532
30.0,1.68648
31.0,2.113941
30.0,2.470326
31.0,3.706024
30.0,3.575391
31.0,1.722877
30.0,1.920403
31.0,2.180601
31.0,2.367052
30.0,3.804082
31.0,1.623356
30.0,1.955837
31.0,2.576235
30.0,3.385019
31.0,3.495038
31.0,1.532895
30.0,1.679398
31.0,2.827213
30.0,4.824138
31.0,4.0125
30.0,1.539121
31.0,2.170765
30.0,3.372388
30.0,2.994178
31.0,5.833722
30.0,1.729245
31.0,2.129032
30.0,2.710476
30.0,4.713044
31.0,5.769144
31.0,1.678935
30.0,2.143935
30.0,3.449243
31.0,4.313514
31.0,4.33439
31.0,1.511547
30.0,1.85665
31.0,2.40848
30.0,3.477186
30.0,6.704637
31.0,1.841809
30.0,2.588615
31.0,2.390698
30.0,2.673585
30.0,5.343549
31.0,1.535526
31.0,2.083024
30.0,2.531722
30.0,2.617337
31.0,6.512821
30.0,1.836274
31.0,2.589538
30.0,3.590625
30.0,3.78496
31.0,5.472223
30.0,1.739953
30.0,2.122849
31.0,3.163345
30.0,3.255273
31.0,4.968368
31.0,1.845566
31.0,1.970077
30.0,3.516603
30.0,4.045923
31.0,4.348182
30.0,1.760714
31.0,2.294068
30.0,2.828197
30.0,3.360595
31.0,8.431747
30.0,2.013766
31.0,1.966582
30.0,2.487126
31.0,2.592593
31.0,4.951759
30.0,2.150948
30.0,2.238611
31.0,2.863036
30.0,3.515
31.0,5.281916
30.0,2.048031
31.0,2.036031
30.0,2.818627
30.0,3.858921
31.0,3.11193
30.0,1.743333
31.0,2.370725
30.0,3.880498
30.0,3.776016
30.0,4.582381
31.0,2.03822
30.0,1.953435
30.0,2.719745
31.0,4.107826
30.0,4.17193
31.0,1.686079
30.0,2.186575
31.0,2.688328
30.0,4.181416
30.0,5.141451
31.0,1.45383
30.0,1.671759
31.0,1.807039
30.0,2.049081
31.0,2.399415
30.0,1.568
31.0,1.471459
31.0,2.175137
30.0,1.977692
30.0,2.220994
31.0,1.334888
30.0,1.635307
31.0,1.947716
31.0,1.939747
30.0,2.219559
31.0,1.502597
30.0,1.641552
31.0,1.852709
30.0,2.12965
30.0,3.561868
31.0,1.431224
31.0,1.620408
30.0,2.015584
31.0,2.78961
30.0,2.184384
31.0,1.415304
31.0,1.665438
30.0,1.921717
30.0,2.301416
31.0,3.459849
30.0,1.662673
31.0,1.776316
30.0,2.347988
31.0,2.093867
30.0,2.926846
31.0,1.509348
31.0,2.023958
31.0,1.870049
30.0,2.2983
31.0,2.622671
30.0,1.340447
31.0,1.605869
31.0,1.941013
30.0,2.201653
30.0,2.706349
31.0,1.428059
30.0,1.689767
31.0,2.097867
30.0,2.595385
30.0,3.355019
31.0,1.643249
30.0,1.700701
30.0,1.975773
31.0,2.755627
30.0,3.904167
30.0,1.485776
31.0,1.729481
31.0,2.065171
31.0,2.965878
30.0,2.945118
31.0,1.607675
30.0,1.503268
31.0,1.989175
30.0,2.81634
31.0,2.908027
31.0,1.531798
30.0,1.797826
31.0,2.012435
30.0,3.028621
31.0,4.383105
31.0,1.49697
31.0,1.897007
31.0,1.624091
30.0,2.591385
30.0,3.345353
31.0,1.550331
31.0,1.748218
30.0,2.1024
31.0,2.273315
30.0,2.831475
31.0,1.487931
31.0,1.718353
30.0,2.249582
30.0,2.503303
31.0,4.86418
30.0,1.46453
31.0,1.825854
31.0,2.430882
30.0,2.502703
30.0,3.237319
31.0,1.66582
30.0,1.689302
31.0,1.926448
30.0,3.297794
30.0,3.029553
31.0,1.55708
31.0,1.77506
30.0,2.359078
30.0,2.865232
30.0,3.128622
31.0,1.711241
